File Name,nop,move,move-wide,move-object,move-result,move-result-wide,move-result-object,move-exception,return-void,return ,return-wide,return-object,const,const-wide,const-string,const-class,monitor-enter,monitor-exit,check-cast,instance-of,array-length,new-instance,new-array,filled-new-array,filled-new-array-range,fill-array-data,throw,goto,packed-switch,sparse-switch,cmpl-float,cmpg-float,cmpl-double ,cmp-long,if-ne,if-lt,if-ge,if-gt,if-le,if-eqz,if-nez,if-ltz,if-gez,if-gtz,if-lez,unused_3E,unused_3F,unused_40,unused_41,unused_42,unused_43,aget,aget-wide,aget-object,aget-boolean,aget-byte,aget-char,aget-short,aput,aput-wide,aput-object,aput-boolean,aput-byte,aput-char,aput-short,iget,iget-wide,iget-object,iget-boolean,iget-byte,iget-char,iget-short,iput,iput-wide,iput-object,iput-boolean,iput-byte,iput-char,iput-short,sget,sget-wide,sget-object,sget-boolean,sget-byte,sget-char,sget-short,sput,sput-wide,sput-object,sput-boolean,sput-byte,sput-char,sput-short,invoke-virtual,invoke-super,invoke-direct,invoke-static,invoke-interface,unused_73,invoke-interface-range,unused_79,unused_7A,neg-int,not-int,neg-long,not-long,neg-float,neg-double,int-to-long,int-to-float,int-to-double,long-to-int ,long-to-float,long-to-double,float-to-int,float-to-long,float-to-double,double-to-int,double-to-long,double-to-float,int-to-byte,int-to-char,int-to-short,add-long,sub-long,mul-long,div-long,rem-long,and-long,or-long,xor-long,shl-long,shr-long,ushr-long,add-float,sub-float,mul-float,div-float,rem-float,add-double,sub-double,mul-double,div-double,rem-double,mul-int,rem-int,and-int,or-int,xor-int,rem-int,and-int,or-int,xor-int,shl-int,shr-int,ushr-int,unused_E3,execute-inline,invoke-direct-empty,iget-quick,iget-wide-quick,iget-object-quick,iput-quick,iput-wide-quick,iput-object-quick,invoke-virtual-quick,invoke-super-quick,Family
5eccb2a0aea9111a66379998ed23bf2f6fa7a911f7a9049c2a0757dfdb22503e,2,3,0,152,37,1,246,7,97,0,2,27,198,10,168,7,0,0,29,0,3,111,7,0,0,0,0,25,3,0,0,0,0,0,0,3,0,1,1,19,7,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,35,0,0,0,0,3,0,184,0,0,0,0,3,0,71,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,322,15,159,108,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iconosys
5ed6ce0794cf1636e434d678f3c609d7af8ab25e1655b6c2aec1c7f69cba00ed,68,2136,39,4532,6175,399,14448,939,4869,0,111,3293,11384,297,5215,551,126,275,1228,209,555,4101,542,1,0,33,789,4806,103,16,147,84,0,71,824,529,426,101,183,3273,1933,84,229,63,293,0,0,0,0,0,0,318,13,1175,1,305,111,4,898,7,1040,1,276,133,2,3185,335,10862,819,97,17,14,2037,116,2755,869,147,8,9,103,13,2851,55,42,0,0,92,6,696,63,19,0,0,18987,259,6801,7041,2885,0,0,0,0,17,0,3,0,40,3,57,223,14,0,3,6,58,5,78,9,5,33,230,48,5,35,23,12,11,2,4,2,0,4,3,0,237,270,391,158,1,24,11,35,2,0,114,17,444,211,31,17,444,211,31,151,199,16,0,0,0,0,0,0,0,0,0,0,0,Plankton
5ee3906e06234ae91870d3a383c73ed81ebc29c21132ccde1adf178c1353ee86,1,3,0,4,98,6,337,21,54,0,0,8,169,5,151,13,1,2,86,0,3,108,3,0,0,0,5,78,4,1,0,0,0,2,4,0,4,0,0,20,6,1,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,0,0,69,0,184,1,0,0,0,9,1,52,2,0,0,0,0,0,71,1,0,0,0,0,0,62,3,0,0,0,507,13,128,135,47,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GinMaster
5ee592c518c083302fdc4b348a063f49eea7023ae6da7f208b31b82905e9d3bd,0,52,0,52,142,17,288,39,44,0,0,21,144,7,352,3,0,0,42,0,11,142,8,0,0,0,0,157,4,0,0,0,0,4,18,25,0,0,1,88,28,1,0,0,11,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,7,0,2,0,0,8,24,141,5,0,0,0,11,16,89,13,0,0,0,7,0,131,2,0,0,0,4,0,16,2,0,0,0,442,4,170,150,142,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
5f0532ba1c7c4c1a16bf201a6ad84694ce079587996ee1983d84296aaa27bc49,42,1761,71,2484,3041,116,4740,628,2558,0,15,819,6143,215,3801,44,62,126,488,13,133,1956,249,3,0,22,182,2468,63,8,126,57,0,32,292,175,109,20,53,2065,909,52,130,41,150,0,0,0,0,0,0,147,10,174,0,143,2,2,706,5,394,0,378,0,4,1527,83,4372,256,6,4,0,1006,71,1309,359,6,1,0,188,10,839,64,16,0,4,122,15,323,94,22,0,4,8324,262,3318,3320,846,0,0,0,0,4,0,0,0,40,3,35,264,28,0,2,1,97,1,66,46,0,29,45,4,12,20,25,9,5,4,8,0,0,0,7,0,221,190,420,152,1,19,2,53,5,0,93,11,88,44,1,11,88,44,1,58,40,5,0,0,0,0,0,0,0,0,0,0,0,DroidKungFu
5f05a5fe789a74dea93a0d2a49c1824d7b6b1507ef5be6788bbd599ef296db58,2,27,0,351,113,9,442,16,123,0,2,27,169,7,240,4,0,0,57,0,0,169,2,0,0,0,2,73,3,0,0,0,0,0,14,4,1,0,0,59,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,231,3,0,0,0,10,0,61,8,0,0,0,1,0,28,3,0,0,0,1,0,11,2,0,0,0,547,6,253,158,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
5f208d88f5cefaa967d5e9320f2875de3ca8fada870ab83c1fe20c01558f85b1,1,38,0,1262,108,3,430,13,81,0,0,23,109,3,511,4,0,0,47,0,0,306,2,0,0,0,1,72,3,0,0,0,0,0,8,5,0,0,0,51,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,206,3,0,0,0,9,0,44,7,0,0,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,819,7,373,119,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
5f48930cfb460b8e9225daf405c11228787d835890249e3efb6267b2dfe447d0,2,2,0,57,43,6,162,35,65,0,0,15,146,3,111,11,0,0,27,0,6,63,12,0,0,3,0,58,0,0,0,0,0,0,3,9,2,0,2,23,7,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,15,0,12,0,0,5,0,129,5,0,0,0,4,0,59,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,283,3,100,56,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
5f7a40015a1f3f42802424ec776799f5e0960f19e9bf8c86298aa5cfac116bf6,53,1432,77,2124,2371,165,6144,1073,1999,0,27,884,6211,408,4683,191,66,148,593,90,163,2946,533,0,0,33,246,3281,90,31,12,10,0,124,363,170,144,34,101,1945,1040,60,27,32,138,0,0,0,0,0,0,143,4,146,1,135,44,2,142,3,1334,3,258,10,4,884,63,4165,159,2,71,0,631,54,1523,272,1,15,0,95,38,1297,43,11,6,2,80,51,580,62,14,6,2,8984,151,4224,3741,1003,0,0,0,0,7,0,0,0,10,0,20,115,40,0,1,0,16,4,9,45,2,1,82,39,8,16,24,4,5,3,99,0,2,15,14,2,13,17,35,33,0,6,1,35,6,0,72,31,150,53,19,31,150,53,19,77,51,25,0,0,0,0,0,0,0,0,0,0,0,DroidKungFu
5f7ad51d21680af992bd9f0ee731d0bb1b92d669b3d4cab9a3c3b365fc60daf3,1,19,0,93,109,8,511,13,115,0,0,63,152,4,235,6,0,0,53,0,4,127,2,0,0,0,0,91,0,1,0,0,0,3,3,1,17,1,5,64,26,0,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,21,0,223,3,0,0,0,17,0,92,5,0,0,0,0,0,27,0,0,0,0,0,0,11,0,0,0,0,601,8,195,181,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
5f89bb3c5790ee384655274e75ae64aea67691661a4f1a8f4b8ae68dc5221a95,2,67,0,117,86,10,471,30,80,0,0,17,506,6,235,3,0,0,47,0,12,413,8,0,0,0,4,111,2,0,0,0,0,2,19,14,5,3,4,59,13,3,3,1,11,0,0,0,0,0,0,0,3,12,0,7,6,0,0,1,3,0,6,5,0,7,1,44,0,0,0,0,16,3,41,1,0,0,0,22,0,1094,7,0,0,0,17,0,66,10,0,0,0,979,7,443,333,104,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,1,4,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,Opfake
5fab491d8163104180be3919ad27331ad0f54fa1332aeac481b34a3d9f113418,2,2,0,57,43,6,162,35,65,0,0,15,146,3,111,11,0,0,27,0,6,63,12,0,0,3,0,58,0,0,0,0,0,0,3,9,2,0,2,23,7,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,15,0,12,0,0,5,0,129,5,0,0,0,4,0,59,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,283,3,100,56,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
5fb16d12bc8a36b9071907bc6e042840c2be62f20201ec19a66183a5bef245c0,22,3427,16,1044,1386,59,1239,123,585,0,4,78,6710,74,1024,39,0,0,80,7,251,357,499,20,0,188,21,2142,28,0,0,0,0,40,631,178,665,94,260,987,537,93,127,75,261,0,0,0,0,0,0,977,11,1537,8,333,6,165,425,7,348,10,100,2,83,1387,5,399,120,0,0,9,614,9,91,75,0,0,1,2638,68,4252,315,47,7,5,901,42,532,218,31,1,2,2561,40,630,2655,57,0,0,0,0,93,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,74,5,119,21,15,3,8,6,14,0,8,2,18,0,0,0,0,0,0,0,0,0,0,0,648,95,419,57,5,95,419,57,5,179,255,6,0,0,0,0,0,0,0,0,0,0,0,BaseBridge
5fb43c5b34f8cd3ec6e9b76cd767db2351171edc1ed16cf4b4e271a9615816e7,15,652,6,1013,869,40,1949,252,450,0,2,181,1877,54,2038,22,7,14,118,1,52,746,109,1,0,14,28,883,11,2,2,3,0,15,95,68,59,12,52,783,324,24,17,9,33,0,0,0,0,0,0,40,0,157,0,48,0,1,18,0,119,0,223,0,2,536,7,1838,56,2,0,0,300,9,857,120,1,0,0,44,3,184,33,11,0,2,17,5,108,55,14,0,2,3191,51,1141,721,440,0,0,0,0,1,0,0,0,4,0,12,99,11,0,1,0,8,0,4,14,0,0,38,2,7,1,2,2,0,3,8,0,0,0,7,0,9,5,11,14,0,0,0,11,4,0,35,7,40,9,0,7,40,9,0,20,14,3,0,0,0,0,0,0,0,0,0,0,0,DroidKungFu
5fb4cfebd5cb8aabdd0a4163a3f54998ebd337e7d877279cc8b4e4d319ca4178,1,98,7,224,76,4,184,24,57,0,1,12,231,26,116,2,0,0,55,0,17,46,66,0,0,1,0,111,0,0,0,0,0,6,25,11,20,0,0,37,24,9,1,1,3,0,0,0,0,0,0,1,3,9,0,7,0,0,1,1,19,0,0,0,0,14,2,75,25,0,0,0,34,4,45,18,0,0,0,28,0,55,6,0,0,0,16,0,10,7,0,0,0,300,1,64,72,51,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,1,0,0,20,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Opfake
5fb8cabd3dd8d4caca3f626f96419ea70e4fe401a25d1e25d37801018c5c33e7,10,597,6,794,646,21,928,185,290,0,1,89,1348,48,966,12,7,14,62,1,41,463,86,1,0,14,23,708,6,2,3,2,0,7,90,70,37,12,49,529,221,21,12,5,30,0,0,0,0,0,0,14,0,155,0,43,0,1,18,0,119,0,164,0,2,475,10,1030,48,2,0,0,230,8,261,66,1,0,0,41,5,131,10,11,0,2,16,6,62,10,14,0,2,1944,39,725,512,126,0,0,0,0,0,0,0,0,2,0,5,85,7,0,0,0,7,0,2,11,0,0,26,2,7,3,2,2,1,3,8,0,0,0,7,0,5,4,9,8,0,0,0,9,2,0,33,4,25,9,0,4,25,9,0,14,4,3,0,0,0,0,0,0,0,0,0,0,0,DroidKungFu
5fd8715d8155b1d33276ae2ceb1e47dff4f75b6033581be855a9f8c8484856b1,0,52,0,31,112,10,1295,1682,53,0,1,16,752,4,2119,0,0,0,37,0,7,139,301,0,0,0,1,1765,3,0,0,0,0,2,12,12,1,9,1,53,12,3,2,1,22,0,0,0,0,0,0,0,3,6,0,3,0,0,0,1,246,0,2,0,0,21,1,36,4,0,0,0,20,3,41,7,0,0,0,50,1,161,11,0,0,0,47,0,58,18,0,0,0,783,7,157,2541,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Opfake
600515679c6eedfaee28280a7d140de2f8d302e14a613b5ac0e26533ab62d7ad,1,38,0,329,45,2,193,11,69,0,0,17,104,2,103,2,0,0,43,0,1,152,2,0,0,0,6,34,4,0,0,0,0,1,8,3,1,0,0,20,13,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,134,2,0,0,0,3,0,50,6,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,319,5,207,48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
601048f52970252e77441906634dc531c521bf1d45559253e2b47f84de9982ed,3,5,0,171,104,27,521,11,229,0,4,60,284,33,403,15,0,0,61,0,5,243,13,0,0,0,0,62,5,0,0,0,0,0,0,11,2,1,3,39,16,0,1,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,0,0,0,27,12,447,0,0,0,0,21,12,164,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,827,27,354,207,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iconosys
601f5d3e5ce9235f718fd739dcc31f448257d653250da9bb92e788f108c57d28,1,19,0,93,109,8,511,13,115,0,0,63,152,4,235,6,0,0,53,0,4,127,2,0,0,0,0,91,0,1,0,0,0,3,3,1,17,1,5,64,26,0,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,21,0,223,3,0,0,0,17,0,92,5,0,0,0,0,0,27,0,0,0,0,0,0,11,0,0,0,0,601,8,195,181,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
602205ae45915a3954897b83d7261a39b5d0b0803b1c36e79633ffe027c83983,55,1108,26,3082,2798,203,9518,679,2271,0,75,2272,5309,174,4116,528,31,64,974,177,431,2557,300,0,0,29,551,3341,77,14,8,2,0,36,605,367,368,103,137,2219,1376,53,51,17,138,0,0,0,0,0,0,149,2,245,1,265,120,1,215,11,434,1,244,145,1,1364,73,5471,237,0,12,0,754,62,1890,294,0,5,0,58,27,2531,44,0,0,0,29,10,626,35,0,0,0,12769,106,3925,2247,1806,0,0,0,0,13,0,3,0,0,0,48,19,2,0,1,2,18,0,1,4,3,3,118,66,4,22,8,16,5,1,0,2,0,4,3,0,1,0,15,0,0,0,0,1,0,0,61,12,390,201,29,12,390,201,29,134,167,18,0,0,0,0,0,0,0,0,0,0,0,Plankton
603cda7ac6f0a52736e51ce28fe8945bd77408cb74575c262d7b4ded49ac8b0e,1,19,0,93,109,8,511,13,115,0,0,63,152,4,235,6,0,0,53,0,4,127,2,0,0,0,0,91,0,1,0,0,0,3,3,1,17,1,5,64,26,0,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,21,0,223,3,0,0,0,17,0,92,5,0,0,0,0,0,27,0,0,0,0,0,0,11,0,0,0,0,601,8,195,181,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
6077d7ad26ffed5ec32c14fe1c69f213fd339b5f2903a7158845d4386db825ff,1,131,2,170,136,7,2607,91,102,0,0,24,1971,6,5054,2,0,0,183,0,20,75,809,0,0,2,1,219,1,0,0,0,0,2,26,24,9,5,4,81,27,5,3,1,25,0,0,0,0,0,0,0,3,22,0,10,13,0,0,1,807,0,7,9,0,30,3,53,5,0,0,0,20,3,43,6,0,0,0,52,0,202,10,0,0,0,54,0,4039,24,0,0,0,1325,6,96,1789,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,5,1,0,10,5,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,Opfake
6084b7565ad336646e010ca0585a4df9c21aba8a565c22602182badc88b69c2c,35,1745,50,2491,2336,106,4616,538,1356,0,10,446,5255,163,4230,33,27,54,370,9,84,1698,217,1,0,20,63,2247,57,8,36,24,0,28,337,233,109,18,51,1874,784,43,27,35,128,0,0,0,0,0,0,149,0,431,0,64,1,2,71,0,316,0,232,0,4,1091,41,4233,183,2,0,0,580,46,1487,283,1,0,0,141,12,533,49,11,0,2,51,19,215,78,14,0,2,7737,151,2549,2886,744,0,0,0,0,39,0,0,0,10,0,30,315,32,0,2,0,73,0,10,38,0,13,44,6,8,6,15,5,2,3,8,0,0,0,7,0,52,46,92,43,0,3,0,21,5,0,128,18,78,25,1,18,78,25,1,39,16,6,0,0,0,0,0,0,0,0,0,0,0,DroidKungFu
608a5fe766133cd0124a238f821671c7332a2a44fb1d86bc0f1de2b8a5b16049,10,135,15,1320,320,40,1527,63,269,0,6,92,707,33,982,22,0,0,179,14,8,416,43,0,0,8,3,254,14,0,0,0,0,7,14,10,7,5,0,149,90,3,1,1,5,0,0,0,0,0,0,14,0,41,0,0,0,0,0,0,99,0,0,0,0,36,24,821,2,0,0,0,19,17,265,4,0,0,0,0,2,15,2,0,0,0,0,1,2,3,0,0,0,1691,32,588,603,383,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DroidKungFu
60a00f7476eb0c3d154a04d8a8af1fefca83540180541ad3e11726d39382419b,3,2,1,61,58,6,204,46,76,0,0,15,210,4,156,21,0,0,28,0,9,76,18,0,0,4,0,75,0,0,0,0,0,0,3,11,4,0,4,31,11,0,0,0,4,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,29,0,24,0,0,5,0,164,5,0,0,0,4,0,71,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,345,3,117,68,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
60af484d021ab0bd2d7684af515e8b07745ce8c351124409977987370b9498be,0,137,2,169,136,7,2604,95,105,0,0,24,1933,6,4918,2,0,0,183,0,20,79,792,0,0,2,1,228,1,0,0,0,0,2,26,26,9,5,4,84,27,5,3,1,23,0,0,0,0,0,0,0,3,22,0,10,13,0,0,1,791,0,7,9,0,30,3,53,5,0,0,0,20,3,44,6,0,0,0,52,0,207,11,0,0,0,54,0,3901,24,0,0,0,1265,6,101,1859,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,5,1,0,10,5,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,Opfake
60b6c21993320aacfa5a0dd5058b78f3c09dedbf99ad8fb4c2cc59345ea7745a,2,27,0,361,114,9,441,16,123,0,2,27,169,7,241,4,0,0,57,0,0,169,2,0,0,0,2,73,3,0,0,0,0,0,14,4,1,0,0,60,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,232,3,0,0,0,10,0,61,8,0,0,0,1,0,28,3,0,0,0,1,0,14,2,0,0,0,548,6,253,157,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FakeInstaller
60cf132297e933f1064874b70b4ed375e31de368fb649f181974fe6a68fdf17c,89,876,3,435,887,21,2034,178,993,0,3,190,6075,41,1372,21,17,36,169,3,222,813,522,6,0,196,39,1928,57,10,0,0,0,7,1031,351,448,219,218,711,645,62,47,19,87,0,0,0,0,0,0,804,0,2245,3,169,13,558,577,0,665,4,223,2,63,5141,9,9596,326,287,25,4,2161,8,804,358,97,13,7,194,0,433,18,0,0,0,104,1,197,38,0,0,0,4808,62,1086,811,205,0,0,0,0,161,0,0,0,2,0,25,95,4,0,0,0,51,0,2,1,0,1,59,16,45,1,7,1,0,0,0,3,0,0,0,0,1,3,9,8,0,0,0,1,3,0,354,27,91,31,1,27,91,31,1,46,18,11,0,0,0,0,0,0,0,0,0,0,0,GinMaster
60e1cf28bba835acb166f02b14f8026ef2c1ac0fb87244c9c5e6abd306c649fe,3,185,2,288,364,61,1517,162,382,0,10,100,792,31,941,24,43,103,104,28,24,416,27,0,0,5,59,460,3,4,1,0,0,11,40,23,37,10,11,308,166,8,9,3,24,0,0,0,0,0,0,4,0,12,0,39,12,0,3,0,23,0,33,9,0,197,14,623,58,0,0,0,149,17,227,71,0,0,0,11,2,178,9,0,0,0,14,2,84,19,0,0,0,2066,26,566,761,184,0,0,0,0,0,0,0,0,0,0,5,26,16,0,0,0,16,4,0,10,2,0,6,3,0,6,11,1,0,0,0,0,0,0,0,0,1,3,8,4,0,2,0,9,1,0,10,4,40,16,2,4,40,16,2,14,9,6,0,0,0,0,0,0,0,0,0,0,0,GinMaster
611338471a379ed674f5aa1b4b7a0f9edde4ac5e0ae211b3dca178e69366b4d8,18,312,30,533,570,45,1033,172,309,0,3,81,1434,71,919,13,7,14,75,1,37,423,103,0,0,28,23,649,13,3,2,4,0,24,68,63,37,10,16,486,211,8,11,9,27,0,0,0,0,0,0,23,0,41,0,43,0,1,17,0,127,0,211,0,2,114,107,733,19,2,0,0,89,65,229,50,1,0,0,39,2,117,8,11,0,2,15,1,58,6,14,0,2,2042,43,700,436,144,0,0,0,0,0,0,0,0,2,0,13,26,8,0,0,0,5,0,1,16,0,0,26,2,7,18,7,3,0,3,8,0,0,0,7,0,5,4,9,8,0,0,0,14,2,0,20,5,25,9,0,5,25,9,0,14,4,3,0,0,0,0,0,0,0,0,0,0,0,DroidKungFu
6113bc8bbbdfe89114a12ddfa25ad54eed63367cf214624359212db7007a456e,89,2167,58,5916,7115,754,24624,2038,6217,0,169,5156,12186,440,11787,734,247,499,2434,371,825,6898,1125,1,0,49,1544,7100,138,20,35,27,0,133,997,449,729,132,210,6195,3092,151,120,65,353,0,0,0,0,0,0,255,7,460,2,322,161,1,407,21,2079,4,266,185,2,2648,348,14365,656,16,12,0,1495,207,4768,831,9,5,0,758,44,4391,196,1,12,1,64,18,1325,94,0,6,0,32564,333,10867,6154,4936,0,0,0,0,15,0,3,0,9,0,100,125,32,0,8,4,102,1,37,30,4,17,139,94,5,53,59,24,25,3,0,2,21,4,3,21,86,60,113,76,0,12,11,28,15,0,286,24,433,217,31,24,433,217,31,144,197,51,0,0,0,0,0,0,0,0,0,0,0,Plankton
611a9e0c1c825e8ca3620580d9a580fa0a13810ef47a8daf8258e03f60daa272,55,1881,55,3999,2768,202,9115,551,2224,0,76,2269,5176,170,3515,485,28,58,919,177,432,2317,290,0,0,26,529,3398,82,12,3,0,0,34,646,354,419,93,134,2225,1308,72,49,18,123,0,0,0,0,0,0,153,2,414,1,243,130,1,223,11,319,1,221,152,1,1597,79,5474,234,0,12,0,845,68,1924,244,0,5,0,35,27,2185,34,0,0,0,23,10,565,19,0,0,0,12453,92,3683,1809,1617,0,0,0,0,13,0,3,0,0,0,31,338,17,0,1,2,24,0,1,16,3,3,122,66,4,18,8,14,3,0,0,2,0,4,3,0,0,2,15,0,0,0,0,18,0,0,53,7,368,197,30,7,368,197,30,129,158,23,0,0,0,0,0,0,0,0,0,0,0,Plankton
